,u,i,ts,label,idx
25315,4535,4317,142,0,25316
25316,3622,4207,142,0,25317
25317,2512,4093,142,0,25318
25318,4317,4110,142,0,25319
25319,4110,4317,142,0,25320
25320,4317,4466,142,0,25321
25321,4466,4317,142,0,25322
25322,4466,4467,142,0,25323
25323,4466,4536,142,0,25324
25324,4536,4466,142,0,25325
25325,4466,2885,142,0,25326
25326,2885,4466,142,0,25327
25327,2885,4537,142,0,25328
25328,4537,2885,142,0,25329
25329,4538,2885,142,0,25330
25330,978,1866,142,0,25331
25331,3332,4539,142,0,25332
25332,4539,3332,142,0,25333
25333,4506,3567,142,0,25334
25334,4506,4536,142,0,25335
25335,4197,4536,142,0,25336
25336,4536,4197,142,0,25337
25337,4028,2821,142,0,25338
25338,2821,4028,142,0,25339
25339,4466,4093,142,0,25340
25340,4536,4405,142,0,25341
25341,4405,4536,142,0,25342
25342,4536,4128,142,0,25343
25343,4128,4536,142,0,25344
25344,1926,4510,142,0,25345
25345,1569,4516,142,0,25346
25346,4535,4516,142,0,25347
25347,4516,4535,142,0,25348
25348,4516,1569,142,0,25349
25349,2885,4512,142,0,25350
25350,4116,4540,142,0,25351
25351,4493,4536,142,0,25352
25352,4540,4116,142,0,25353
25353,4315,4541,142,0,25354
25354,4315,865,142,0,25355
25355,865,4315,142,0,25356
25356,4541,4315,142,0,25357
25357,4515,2349,142,0,25358
25358,4093,3622,142,0,25359
25359,4434,2512,142,0,25360
25360,1908,3826,142,0,25361
25361,3826,1908,142,0,25362
25362,3622,4093,142,0,25363
25363,4275,2512,142,0,25364
25364,2512,4467,142,0,25365
25365,2370,3894,142,0,25366
25366,2655,4472,142,0,25367
25367,4472,2655,142,0,25368
25368,2885,4542,142,0,25369
25369,2885,4478,142,0,25370
25370,4542,2885,142,0,25371
25371,2885,4116,142,0,25372
25372,2820,590,142,0,25373
25373,2885,4543,142,0,25374
25374,2349,4515,142,0,25375
25375,4478,2885,142,0,25376
25376,2885,4544,142,0,25377
25377,3392,4110,142,0,25378
25378,4110,3392,142,0,25379
25379,1765,4545,142,0,25380
25380,2885,4538,142,0,25381
25381,3839,4546,142,0,25382
25382,4546,3839,142,0,25383
25383,11,4428,142,0,25384
25384,4428,11,142,0,25385
25385,3355,2885,142,0,25386
25386,2885,3355,142,0,25387
25387,4249,4276,142,0,25388
25388,2255,3846,142,0,25389
25389,1644,4317,142,0,25390
25390,4317,1644,142,0,25391
25391,2339,4547,142,0,25392
25392,4197,4548,142,0,25393
25393,4548,4197,142,0,25394
25394,314,4467,142,0,25395
25395,4467,314,142,0,25396
25396,4254,1724,142,0,25397
25397,314,4474,142,0,25398
25398,4474,314,142,0,25399
25399,4548,4207,142,0,25400
25400,2512,4434,142,0,25401
25401,4466,2849,142,0,25402
25402,2849,4466,142,0,25403
25403,4128,4428,142,0,25404
25404,4428,4128,142,0,25405
25405,3899,4336,142,0,25406
25406,4336,3899,142,0,25407
25407,27,11,142,0,25408
25408,11,27,142,0,25409
25409,4516,4116,142,0,25410
25410,4116,4516,142,0,25411
25411,324,4550,142,0,25412
25412,4550,324,142,0,25413
25413,27,4551,142,0,25414
25414,3839,4552,142,0,25415
25415,4552,3839,142,0,25416
25416,2885,4458,142,0,25417
25417,4516,4553,142,0,25418
25418,4553,4516,142,0,25419
25419,314,4516,142,0,25420
25420,4516,314,142,0,25421
25421,4509,4522,142,0,25422
25422,4512,2885,142,0,25423
25423,2885,2215,142,0,25424
25424,2215,2885,142,0,25425
25425,3801,2215,142,0,25426
25426,2215,3801,142,0,25427
25427,4495,99,142,0,25428
25428,4093,4276,142,0,25429
25429,4276,4093,142,0,25430
25430,4317,4554,142,0,25431
25431,4554,3504,142,0,25432
25432,4268,3504,142,0,25433
25433,3504,4376,142,0,25434
25434,2546,3163,142,0,25435
25435,3163,2546,142,0,25436
25436,4197,4300,142,0,25437
25437,4300,4197,142,0,25438
25438,4554,4317,142,0,25439
25439,2147,2021,142,0,25440
25440,4467,3747,142,0,25441
25441,3747,4467,142,0,25442
25442,2546,4408,142,0,25443
25443,4408,2546,142,0,25444
25444,4339,3574,142,0,25445
25445,3574,4339,142,0,25446
25446,4434,4093,142,0,25447
25447,4093,4434,142,0,25448
25448,2546,4252,142,0,25449
25449,4252,2546,142,0,25450
25450,4490,978,142,0,25451
25451,2339,1854,142,0,25452
25452,2512,4040,142,0,25453
25453,1854,2339,142,0,25454
25454,2546,4515,142,0,25455
25455,4467,4555,142,0,25456
25456,4515,2546,142,0,25457
25457,4520,3760,142,0,25458
25458,2546,2445,142,0,25459
25459,2445,2546,142,0,25460
25460,4556,3820,142,0,25461
25461,4556,3504,142,0,25462
25462,3504,4556,142,0,25463
25463,4556,4557,142,0,25464
25464,4557,4556,142,0,25465
25465,4428,4553,142,0,25466
25466,2021,4122,142,0,25467
25467,4122,2021,142,0,25468
25468,4553,4428,142,0,25469
25469,4490,2546,142,0,25470
25470,1569,2885,142,0,25471
25471,2885,1569,142,0,25472
25472,1311,4130,142,0,25473
25473,1311,4153,142,0,25474
25474,3504,4268,142,0,25475
25475,3504,4554,142,0,25476
25476,4515,2343,142,0,25477
25477,2343,4515,142,0,25478
25478,3504,1625,142,0,25479
25479,4331,978,142,0,25480
25480,978,4331,142,0,25481
25481,1625,3504,142,0,25482
25482,4552,27,142,0,25483
25483,2355,4285,142,0,25484
25484,4116,4558,142,0,25485
25485,4558,4116,142,0,25486
25486,2248,1004,142,0,25487
25487,2487,4428,142,0,25488
25488,4428,2487,142,0,25489
25489,4549,4428,143,0,25490
25490,4428,4549,143,0,25491
25491,3574,2021,143,0,25492
25492,4515,4546,143,0,25493
25493,4546,4515,143,0,25494
25494,4515,4405,143,0,25495
25495,978,4520,143,0,25496
25496,4405,4515,143,0,25497
25497,3574,4028,143,0,25498
25498,4028,3574,143,0,25499
25499,1249,1277,143,0,25500
25500,4549,978,143,0,25501
25501,4428,3820,143,0,25502
25502,4549,2021,143,0,25503
25503,2021,4549,143,0,25504
25504,3820,4428,143,0,25505
25505,4028,2021,143,0,25506
25506,2021,4428,143,0,25507
25507,2021,3574,143,0,25508
25508,4428,2021,143,0,25509
25509,1249,1572,143,0,25510
25510,2021,3392,143,0,25511
25511,3392,2021,143,0,25512
25512,117,2141,143,0,25513
25513,4428,4516,143,0,25514
25514,4516,4428,143,0,25515
25515,4440,4428,143,0,25516
25516,356,4560,143,0,25517
25517,4560,356,143,0,25518
25518,4336,2885,143,0,25519
25519,2885,4336,143,0,25520
25520,4555,4467,143,0,25521
25521,4428,4440,143,0,25522
25522,3454,4561,143,0,25523
25523,4561,3454,143,0,25524
25524,3644,4562,143,0,25525
25525,4562,4558,143,0,25526
25526,2546,4563,143,0,25527
25527,4435,4564,143,0,25528
25528,4563,2546,143,0,25529
25529,4555,27,143,0,25530
25530,2546,4490,143,0,25531
25531,3504,2885,143,0,25532
25532,2885,3504,143,0,25533
25533,2885,4515,143,0,25534
25534,4515,2885,143,0,25535
25535,4315,4549,143,0,25536
25536,4549,4315,143,0,25537
25537,4548,4565,143,0,25538
25538,4546,4565,143,0,25539
25539,2885,4553,143,0,25540
25540,4428,4565,143,0,25541
25541,4565,4428,143,0,25542
25542,2546,4533,143,0,25543
25543,4533,2546,143,0,25544
25544,4533,4172,143,0,25545
25545,4172,4533,143,0,25546
25546,4565,4566,143,0,25547
25547,4566,4565,143,0,25548
25548,3471,19,143,0,25549
25549,3357,19,143,0,25550
25550,4317,4467,143,0,25551
25551,4467,4317,143,0,25552
25552,4217,4435,143,0,25553
25553,4435,4217,143,0,25554
25554,4435,4204,143,0,25555
25555,4444,4565,143,0,25556
25556,4565,4533,143,0,25557
25557,4567,4565,143,0,25558
25558,4028,4435,143,0,25559
25559,4435,4028,143,0,25560
25560,4565,4567,143,0,25561
25561,4444,4533,143,0,25562
25562,4444,4567,143,0,25563
25563,4028,3283,143,0,25564
25564,2248,4444,143,0,25565
25565,3251,4093,143,0,25566
25566,4533,4565,143,0,25567
25567,4533,4444,143,0,25568
25568,2907,4435,143,0,25569
25569,4435,2907,143,0,25570
25570,4414,3567,143,0,25571
25571,4315,4568,143,0,25572
25572,4568,4315,143,0,25573
25573,3207,4569,143,0,25574
25574,4569,3207,143,0,25575
25575,3959,4570,143,0,25576
25576,4570,3959,143,0,25577
25577,442,4265,143,0,25578
25578,4315,3959,143,0,25579
25579,3959,4315,143,0,25580
25580,4570,4315,143,0,25581
25581,4315,4570,143,0,25582
25582,1361,4414,143,0,25583
25583,4414,1361,143,0,25584
25584,4093,4334,143,0,25585
25585,4334,4093,143,0,25586
25586,4556,4172,143,0,25587
25587,4556,4428,143,0,25588
25588,4557,4571,143,0,25589
25589,865,4565,143,0,25590
25590,4571,4557,143,0,25591
25591,865,4533,143,0,25592
25592,4172,1893,143,0,25593
25593,1893,4172,143,0,25594
25594,4317,4172,143,0,25595
25595,4172,4317,143,0,25596
25596,4551,27,143,0,25597
25597,4546,4376,143,0,25598
25598,4546,4572,143,0,25599
25599,4376,4546,143,0,25600
25600,4376,3504,143,0,25601
25601,4376,27,143,0,25602
25602,3504,4200,143,0,25603
25603,4562,4570,143,0,25604
25604,4557,4515,143,0,25605
25605,4557,4573,143,0,25606
25606,4573,4557,143,0,25607
25607,4557,4574,143,0,25608
25608,4573,4574,143,0,25609
25609,4574,4573,143,0,25610
25610,4574,4557,143,0,25611
25611,4339,4546,143,0,25612
25612,4546,4339,143,0,25613
25613,4574,4575,143,0,25614
25614,4573,4575,143,0,25615
25615,4557,4575,143,0,25616
25616,4575,4557,143,0,25617
25617,4575,4573,143,0,25618
25618,4575,4574,143,0,25619
25619,4565,4548,143,0,25620
25620,4565,4572,143,0,25621
25621,4444,4572,143,0,25622
25622,4546,4576,143,0,25623
25623,4576,4546,143,0,25624
25624,4565,4577,143,0,25625
25625,4444,4577,143,0,25626
25626,4572,4577,143,0,25627
25627,4577,442,143,0,25628
25628,4444,442,143,0,25629
25629,4459,442,143,0,25630
25630,4565,442,143,0,25631
25631,4572,442,143,0,25632
25632,4502,442,143,0,25633
25633,4577,4578,143,0,25634
25634,4444,4578,143,0,25635
25635,4572,4578,143,0,25636
25636,442,3567,143,0,25637
25637,4565,4578,143,0,25638
25638,3567,442,143,0,25639
25639,4565,4579,143,0,25640
25640,4546,4581,143,0,25641
25641,4581,4546,143,0,25642
25642,4579,4580,143,0,25643
25643,4579,4578,143,0,25644
25644,4580,4578,143,0,25645
25645,865,4572,143,0,25646
25646,865,4444,143,0,25647
25647,865,4577,143,0,25648
25648,27,4552,143,0,25649
25649,27,4582,143,0,25650
25650,4578,4583,143,0,25651
25651,2248,865,143,0,25652
25652,1277,1249,143,0,25653
25653,1277,1294,143,0,25654
25654,4578,4584,143,0,25655
25655,4579,4584,143,0,25656
25656,4565,4584,143,0,25657
25657,4444,4584,143,0,25658
25658,27,4585,143,0,25659
25659,1572,1249,143,0,25660
25660,4577,4584,143,0,25661
25661,978,2487,143,0,25662
25662,4572,4584,143,0,25663
25663,1999,4584,143,0,25664
25664,4583,4584,143,0,25665
25665,4585,27,143,0,25666
25666,1999,4583,143,0,25667
25667,4583,1999,143,0,25668
25668,4578,1999,143,0,25669
25669,4579,1999,143,0,25670
25670,4565,1999,143,0,25671
25671,4444,1999,143,0,25672
25672,4577,1999,143,0,25673
25673,4572,1999,143,0,25674
25674,4578,4586,143,0,25675
25675,4028,1999,143,0,25676
25676,4579,4586,143,0,25677
25677,1999,4586,143,0,25678
25678,4565,4586,143,0,25679
25679,4444,4586,143,0,25680
25680,4577,4586,143,0,25681
25681,4572,4586,143,0,25682
25682,4586,1999,143,0,25683
25683,1787,3849,143,0,25684
25684,4585,4414,143,0,25685
25685,4414,4585,143,0,25686
25686,1804,4565,143,0,25687
25687,4585,4172,143,0,25688
25688,4172,4585,143,0,25689
25689,4578,4587,143,0,25690
25690,4579,4587,143,0,25691
25691,4565,4587,143,0,25692
25692,4578,4588,143,0,25693
25693,1765,4588,143,0,25694
25694,4579,4588,143,0,25695
25695,4516,2546,143,0,25696
25696,2546,4516,143,0,25697
25697,4444,4589,143,0,25698
25698,4589,4591,143,0,25699
25699,4589,4590,143,0,25700
25700,4590,4591,143,0,25701
25701,4590,4589,143,0,25702
25702,4589,4592,143,0,25703
25703,4592,4589,143,0,25704
25704,4592,4591,143,0,25705
25705,4592,4590,143,0,25706
25706,4591,4590,143,0,25707
25707,4591,4592,143,0,25708
25708,4590,4592,143,0,25709
25709,4589,4593,143,0,25710
25710,4590,4593,143,0,25711
25711,4591,4593,143,0,25712
25712,4592,4593,143,0,25713
25713,4593,4589,143,0,25714
25714,4593,4590,143,0,25715
25715,4593,4591,143,0,25716
25716,4593,4592,143,0,25717
25717,1765,4592,143,0,25718
25718,4593,4594,143,0,25719
25719,4592,4594,143,0,25720
25720,4591,4594,143,0,25721
25721,4590,4594,143,0,25722
25722,4589,4594,143,0,25723
25723,4587,4594,143,0,25724
25724,4578,4594,143,0,25725
25725,4579,4594,143,0,25726
25726,4565,4594,143,0,25727
25727,4444,4594,143,0,25728
25728,4577,4594,143,0,25729
25729,4572,4594,143,0,25730
25730,4583,4594,143,0,25731
25731,4584,4594,143,0,25732
25732,4586,4594,143,0,25733
25733,1765,4444,143,0,25734
25734,1765,4590,143,0,25735
25735,1765,4579,143,0,25736
25736,1765,4584,143,0,25737
25737,1765,4577,143,0,25738
25738,1765,4565,143,0,25739
25739,3276,4172,143,0,25740
25740,4172,3276,143,0,25741
25741,3262,4444,143,0,25742
25742,3262,4565,143,0,25743
25743,3262,4572,143,0,25744
25744,3262,4577,143,0,25745
25745,3262,4578,143,0,25746
25746,3262,4579,143,0,25747
25747,3262,4580,143,0,25748
25748,3262,4583,143,0,25749
25749,3262,4584,143,0,25750
25750,3262,4586,143,0,25751
25751,3262,4587,143,0,25752
25752,3262,4588,143,0,25753
25753,3262,4589,143,0,25754
25754,3262,4590,143,0,25755
25755,3262,4591,143,0,25756
25756,3262,4592,143,0,25757
25757,3262,4593,143,0,25758
25758,3262,4594,143,0,25759
25759,3821,4019,143,0,25760
25760,4593,4595,143,0,25761
25761,3537,2885,143,0,25762
25762,2885,3537,143,0,25763
25763,4594,4595,143,0,25764
25764,4592,4595,143,0,25765
25765,4591,4595,143,0,25766
25766,4590,4595,143,0,25767
25767,4589,4595,143,0,25768
25768,4553,2885,143,0,25769
25769,4172,4596,143,0,25770
25770,4596,4172,143,0,25771
25771,4093,324,143,0,25772
25772,324,4093,143,0,25773
25773,4593,4597,143,0,25774
25774,4594,4597,143,0,25775
25775,4592,4597,143,0,25776
25776,4591,4597,143,0,25777
25777,4590,4597,143,0,25778
25778,4589,4597,143,0,25779
25779,4587,4597,143,0,25780
25780,4597,4594,143,0,25781
25781,1765,4594,143,0,25782
25782,1,1765,143,0,25783
25783,4247,4598,143,0,25784
25784,2501,4546,143,0,25785
25785,4546,2501,143,0,25786
25786,4028,4170,143,0,25787
25787,2885,2501,143,0,25788
25788,2501,2885,143,0,25789
25789,4597,4599,143,0,25790
25790,4593,4599,143,0,25791
25791,4594,4599,143,0,25792
25792,4592,4599,143,0,25793
25793,4591,4599,143,0,25794
25794,4590,4599,143,0,25795
25795,4373,4597,143,0,25796
25796,4373,4593,143,0,25797
25797,4373,4592,143,0,25798
25798,4373,4594,143,0,25799
25799,4373,4591,143,0,25800
25800,4373,4599,143,0,25801
25801,4373,4590,143,0,25802
25802,4373,4586,143,0,25803
25803,4373,4584,143,0,25804
25804,4373,4579,143,0,25805
25805,356,4597,143,0,25806
25806,356,4593,143,0,25807
25807,356,4592,143,0,25808
25808,356,4594,143,0,25809
25809,356,4591,143,0,25810
25810,356,4599,143,0,25811
25811,356,4590,143,0,25812
25812,356,4586,143,0,25813
25813,356,4584,143,0,25814
25814,356,4579,143,0,25815
25815,4373,4589,143,0,25816
25816,4373,4548,143,0,25817
25817,4373,4566,143,0,25818
25818,4373,4572,143,0,25819
25819,4373,4577,143,0,25820
25820,4373,4578,143,0,25821
25821,4373,4583,143,0,25822
25822,4373,4595,143,0,25823
25823,4373,4588,143,0,25824
25824,4598,4546,143,0,25825
25825,4546,4598,143,0,25826
25826,4028,4601,143,0,25827
25827,4601,4028,143,0,25828
25828,324,2078,143,0,25829
25829,3537,4405,143,0,25830
25830,3537,3574,143,0,25831
25831,4405,3537,143,0,25832
25832,4172,2950,143,0,25833
25833,2950,4172,143,0,25834
25834,4405,4522,143,0,25835
25835,4522,4405,143,0,25836
25836,4516,2885,143,0,25837
25837,3267,4602,143,0,25838
25838,4028,4093,143,0,25839
25839,4093,4028,143,0,25840
25840,4172,2017,143,0,25841
25841,4598,4603,143,0,25842
25842,4172,4604,143,0,25843
25843,4604,4172,143,0,25844
25844,2546,1787,143,0,25845
25845,1787,2546,143,0,25846
25846,4172,4605,143,0,25847
25847,4605,4172,143,0,25848
25848,4193,4598,143,0,25849
25849,4172,4598,143,0,25850
25850,4603,4598,143,0,25851
25851,3959,4605,143,0,25852
25852,4605,3959,143,0,25853
25853,2255,4172,143,0,25854
25854,4172,2255,143,0,25855
25855,4172,4467,143,0,25856
25856,4467,4172,143,0,25857
25857,4602,3267,143,0,25858
25858,1840,67,143,0,25859
25859,67,1840,143,0,25860
25860,4241,2794,143,0,25861
25861,4028,4453,143,0,25862
25862,3504,4606,143,0,25863
25863,4606,3504,143,0,25864
25864,3849,2823,143,0,25865
25865,4294,4607,143,0,25866
25866,4607,4294,143,0,25867
25867,2355,3760,143,0,25868
25868,4294,2078,143,0,25869
25869,4432,4405,143,0,25870
25870,4405,4432,143,0,25871
25871,4511,4567,143,0,25872
25872,4405,4608,143,0,25873
25873,4608,4405,143,0,25874
25874,4556,4122,143,0,25875
25875,1569,4093,143,0,25876
25876,4608,4609,143,0,25877
25877,4609,4608,143,0,25878
25878,1765,4608,143,0,25879
25879,4546,4468,143,0,25880
25880,4468,4546,143,0,25881
25881,4608,1765,143,0,25882
25882,4546,4610,143,0,25883
25883,4556,4546,143,0,25884
25884,4610,4546,143,0,25885
25885,1804,2657,143,0,25886
25886,4490,4515,143,0,25887
25887,1765,2467,143,0,25888
25888,2467,1765,143,0,25889
25889,4278,1946,143,0,25890
25890,3504,4467,143,0,25891
25891,4467,3504,143,0,25892
25892,4061,4093,143,0,25893
25893,4093,4061,143,0,25894
25894,4336,3760,143,0,25895
25895,3020,4611,143,0,25896
25896,4611,3020,143,0,25897
25897,4587,4612,143,0,25898
25898,4579,4612,143,0,25899
25899,1765,4587,143,0,25900
25900,4527,4207,143,0,25901
25901,4605,4268,143,0,25902
25902,4268,4605,143,0,25903
25903,4332,4515,143,0,25904
25904,4515,4332,143,0,25905
25905,4467,4466,143,0,25906
25906,4028,4613,143,0,25907
25907,4093,4326,143,0,25908
25908,4326,4093,143,0,25909
25909,4278,624,143,0,25910
25910,1361,4614,143,0,25911
25911,4614,1361,143,0,25912
25912,4556,3567,143,0,25913
25913,3567,4556,143,0,25914
25914,430,4236,143,0,25915
25915,4236,430,143,0,25916
25916,2078,4294,143,0,25917
25917,27,3504,143,0,25918
25918,624,4278,143,0,25919
25919,4556,27,143,0,25920
25920,3820,4275,143,0,25921
25921,4275,3820,143,0,25922
25922,4546,4275,143,0,25923
25923,3283,2821,144,0,25924
25924,3283,4028,144,0,25925
25925,2821,3283,144,0,25926
25926,4594,4615,144,0,25927
25927,2078,4586,144,0,25928
25928,2078,4588,144,0,25929
25929,2078,4589,144,0,25930
25930,2078,4590,144,0,25931
25931,2078,4591,144,0,25932
25932,2078,4592,144,0,25933
25933,2078,4594,144,0,25934
25934,2078,4595,144,0,25935
25935,2078,4587,144,0,25936
25936,2078,4597,144,0,25937
25937,2078,4599,144,0,25938
25938,2078,4612,144,0,25939
25939,2078,4572,144,0,25940
25940,2078,4578,144,0,25941
25941,2078,4577,144,0,25942
25942,2078,4565,144,0,25943
25943,2078,4444,144,0,25944
25944,2078,4579,144,0,25945
25945,2078,4580,144,0,25946
25946,2078,4583,144,0,25947
25947,2078,4584,144,0,25948
25948,1765,4146,144,0,25949
25949,4146,1765,144,0,25950
25950,4275,4546,144,0,25951
25951,4317,4195,144,0,25952
25952,4195,4317,144,0,25953
25953,865,3567,144,0,25954
25954,3567,865,144,0,25955
25955,3174,2355,144,0,25956
25956,4207,3574,144,0,25957
25957,1804,4560,144,0,25958
25958,4560,1804,144,0,25959
25959,3574,4189,144,0,25960
25960,4189,3574,144,0,25961
25961,4556,865,144,0,25962
25962,3820,4543,144,0,25963
25963,4543,3820,144,0,25964
25964,865,3537,144,0,25965
25965,3537,865,144,0,25966
25966,3163,4543,144,0,25967
25967,4543,3163,144,0,25968
25968,2588,3567,144,0,25969
25969,4435,4616,144,0,25970
25970,4522,4617,144,0,25971
25971,3392,4617,144,0,25972
25972,4556,4028,144,0,25973
25973,865,3392,144,0,25974
25974,2546,3392,144,0,25975
25975,3392,2546,144,0,25976
25976,4374,2950,144,0,25977
25977,2950,4374,144,0,25978
25978,4599,4618,144,0,25979
25979,4597,4618,144,0,25980
25980,4593,4618,144,0,25981
25981,4592,4618,144,0,25982
25982,4591,4618,144,0,25983
25983,4590,4618,144,0,25984
25984,4589,4618,144,0,25985
25985,4587,4618,144,0,25986
25986,4578,4618,144,0,25987
25987,4579,4618,144,0,25988
25988,4565,4618,144,0,25989
25989,4444,4618,144,0,25990
25990,4577,4618,144,0,25991
25991,4572,4618,144,0,25992
25992,4583,4618,144,0,25993
25993,4584,4618,144,0,25994
25994,4586,4618,144,0,25995
25995,1765,4589,144,0,25996
25996,1765,4591,144,0,25997
25997,1765,4593,144,0,25998
25998,1765,4583,144,0,25999
25999,1765,4572,144,0,26000
26000,1765,4586,144,0,26001
26001,1765,4618,144,0,26002
26002,4599,4605,144,0,26003
26003,4597,4605,144,0,26004
26004,4593,4605,144,0,26005
26005,4592,4605,144,0,26006
26006,4591,4605,144,0,26007
26007,3820,4057,144,0,26008
26008,4057,3820,144,0,26009
26009,4599,1765,144,0,26010
26010,4597,1765,144,0,26011
26011,4593,1765,144,0,26012
26012,4594,1765,144,0,26013
26013,4592,1765,144,0,26014
26014,4591,1765,144,0,26015
26015,4590,1765,144,0,26016
26016,4589,1765,144,0,26017
26017,4587,1765,144,0,26018
26018,4578,1765,144,0,26019
26019,4579,1765,144,0,26020
26020,4565,1765,144,0,26021
26021,4444,1765,144,0,26022
26022,4577,1765,144,0,26023
26023,4572,1765,144,0,26024
26024,4583,1765,144,0,26025
26025,4584,1765,144,0,26026
26026,4586,1765,144,0,26027
26027,3392,1765,144,0,26028
26028,3392,42,144,0,26029
26029,3392,4605,144,0,26030
26030,2421,3574,144,0,26031
26031,3820,4610,144,0,26032
26032,4610,3820,144,0,26033
26033,27,3353,144,0,26034
26034,3101,2885,144,0,26035
26035,3379,4471,144,0,26036
26036,4471,3379,144,0,26037
26037,2885,4431,144,0,26038
26038,4431,2885,144,0,26039
26039,3379,3820,144,0,26040
26040,3820,3379,144,0,26041
26041,2885,1493,144,0,26042
26042,2885,4619,144,0,26043
26043,4619,2885,144,0,26044
26044,4556,2885,144,0,26045
26045,2885,3101,144,0,26046
26046,2885,4620,144,0,26047
26047,2063,2546,144,0,26048
26048,2546,2063,144,0,26049
26049,1644,2885,144,0,26050
26050,2885,1644,144,0,26051
26051,2546,2956,144,0,26052
26052,2956,2546,144,0,26053
26053,2885,4556,144,0,26054
26054,4543,2885,144,0,26055
26055,865,4556,144,0,26056
26056,452,4200,144,0,26057
26057,4028,4556,144,0,26058
26058,3504,27,144,0,26059
26059,3063,3041,144,0,26060
26060,3063,2078,144,0,26061
26061,4639,4238,144,0,26062
26062,4639,3063,144,0,26063
26063,2802,2265,144,0,26064
26064,4510,4200,144,0,26065
26065,4520,978,144,0,26066
26066,2721,1611,144,0,26067
26067,3574,4556,144,0,26068
26068,4578,4640,144,0,26069
26069,4579,4640,144,0,26070
26070,4577,4640,144,0,26071
26071,4572,4640,144,0,26072
26072,4546,4556,144,0,26073
26073,4584,4342,144,0,26074
26074,4583,4342,144,0,26075
26075,4572,4342,144,0,26076
26076,4579,4342,144,0,26077
26077,3547,4116,144,0,26078
26078,4116,3547,144,0,26079
26079,3820,4046,144,0,26080
26080,4046,3820,144,0,26081
26081,4247,4641,144,0,26082
26082,4641,4247,144,0,26083
26083,4247,4642,144,0,26084
26084,4642,4247,144,0,26085
26085,3820,4342,144,0,26086
26086,4342,3820,144,0,26087
26087,3392,4247,144,0,26088
26088,4247,3392,144,0,26089
26089,4493,4643,144,0,26090
26090,4643,4493,144,0,26091
26091,3379,4642,144,0,26092
26092,4642,3379,144,0,26093
26093,4028,4541,144,0,26094
26094,4541,4028,144,0,26095
26095,4546,2445,144,0,26096
26096,4642,3820,144,0,26097
26097,2546,1294,144,0,26098
26098,2588,3820,144,0,26099
26099,3820,4642,144,0,26100
26100,4315,4317,144,0,26101
26101,4317,4315,144,0,26102
26102,3574,4005,144,0,26103
26103,2546,4521,144,0,26104
26104,4521,2546,144,0,26105
26105,4359,4642,144,0,26106
26106,2546,3414,144,0,26107
26107,3414,2546,144,0,26108
26108,3355,4172,144,0,26109
26109,4172,3355,144,0,26110
26110,2445,4546,144,0,26111
26111,4172,4167,144,0,26112
26112,4167,4172,144,0,26113
26113,2140,4172,144,0,26114
26114,4172,2140,144,0,26115
26115,2265,2328,144,0,26116
26116,2265,2299,144,0,26117
26117,2265,948,144,0,26118
26118,2265,2802,144,0,26119
26119,2265,4600,144,0,26120
26120,2265,4429,144,0,26121
26121,2265,1572,144,0,26122
26122,2265,27,144,0,26123
26123,2265,2033,144,0,26124
26124,4599,4644,144,0,26125
26125,4597,4644,144,0,26126
26126,4593,4644,144,0,26127
26127,4594,4644,144,0,26128
26128,4592,4644,144,0,26129
26129,4591,4644,144,0,26130
26130,4590,4644,144,0,26131
26131,4589,4644,144,0,26132
26132,4587,4644,144,0,26133
26133,2265,2334,144,0,26134
26134,4578,4644,144,0,26135
26135,4579,4644,144,0,26136
26136,4565,4644,144,0,26137
26137,4444,4644,144,0,26138
26138,4577,4644,144,0,26139
26139,4572,4644,144,0,26140
26140,865,4644,144,0,26141
26141,4599,865,144,0,26142
26142,4597,865,144,0,26143
26143,4593,865,144,0,26144
26144,4594,865,144,0,26145
26145,4592,865,144,0,26146
26146,4591,865,144,0,26147
26147,4590,865,144,0,26148
26148,4589,865,144,0,26149
26149,1765,4644,144,0,26150
26150,4587,865,144,0,26151
26151,4578,865,144,0,26152
26152,4579,865,144,0,26153
26153,4565,865,144,0,26154
26154,4444,865,144,0,26155
26155,4577,865,144,0,26156
26156,4572,865,144,0,26157
26157,4583,865,144,0,26158
26158,4584,865,144,0,26159
26159,4586,865,144,0,26160
26160,4618,865,144,0,26161
26161,4644,1765,144,0,26162
26162,4200,865,144,0,26163
26163,3504,865,144,0,26164
26164,4373,4612,144,0,26165
26165,4373,4644,144,0,26166
26166,4373,4587,144,0,26167
26167,4373,4565,144,0,26168
26168,4373,4444,144,0,26169
26169,2265,3199,144,0,26170
26170,4645,4467,144,0,26171
26171,4640,4605,144,0,26172
26172,4640,4481,144,0,26173
26173,4640,4643,144,0,26174
26174,4640,4548,144,0,26175
26175,4640,4459,144,0,26176
26176,4640,1294,144,0,26177
26177,4640,4373,144,0,26178
26178,865,4640,144,0,26179
26179,4640,4646,144,0,26180
26180,4373,4646,144,0,26181
26181,1,2078,144,0,26182
26182,1908,4646,144,0,26183
26183,4373,4618,144,0,26184
26184,3574,4373,144,0,26185
26185,4373,4640,144,0,26186
26186,4570,4393,144,0,26187
26187,4570,4459,144,0,26188
26188,4570,4646,144,0,26189
26189,4570,1294,144,0,26190
26190,4373,4570,144,0,26191
26191,4570,4643,144,0,26192
26192,4570,4647,144,0,26193
26193,4481,3574,144,0,26194
26194,4599,4546,144,0,26195
26195,4597,4546,144,0,26196
